position select_coef p1_freq p2_freq fixed_since migr_rate mut_rate recomb_rate fitness_width output_gen rep
2892502 -0.00840574 0 2000 57 1e-05 1e-06 1e-08 5 4000 0
3620001 0.0149394 122 0 3665 1e-05 1e-06 1e-08 5 4000 0
4070002 0.0159274 14 0 3807 1e-05 1e-06 1e-08 5 4000 0
4400002 0.0594414 2000 0 723 1e-05 1e-06 1e-08 5 4000 0
4482501 -0.0346148 0 2000 428 1e-05 1e-06 1e-08 5 4000 0
4722501 -0.0364123 456 0 3505 1e-05 1e-06 1e-08 5 4000 0
4722502 0.0649131 2000 0 1131 1e-05 1e-06 1e-08 5 4000 0
207502 -0.0495855 0 2000 101 1e-05 1e-06 1e-08 5 5000 0
567501 0.0414056 503 0 3824 1e-05 1e-06 1e-08 5 5000 0
642501 -0.102004 0 23 4937 1e-05 1e-06 1e-08 5 5000 0
1310001 0.0661052 0 55 4733 1e-05 1e-06 1e-08 5 5000 0
1355002 0.0928155 2000 0 2566 1e-05 1e-06 1e-08 5 5000 0
1662501 0.0429891 271 0 4708 1e-05 1e-06 1e-08 5 5000 0
1737502 -0.0435595 0 848 3501 1e-05 1e-06 1e-08 5 5000 0
2037502 -0.10743 0 2000 458 1e-05 1e-06 1e-08 5 5000 0
2045002 0.0189491 2000 0 2672 1e-05 1e-06 1e-08 5 5000 0
2112501 0.14351 22 0 4901 1e-05 1e-06 1e-08 5 5000 0
2112501 0.0838109 1370 0 4346 1e-05 1e-06 1e-08 5 5000 0
2210001 -0.0381939 0 1879 905 1e-05 1e-06 1e-08 5 5000 0
2300002 -0.0657034 0 2000 1738 1e-05 1e-06 1e-08 5 5000 0
2352502 0.119781 2000 0 327 1e-05 1e-06 1e-08 5 5000 0
2720001 0.0134301 322 0 3422 1e-05 1e-06 1e-08 5 5000 0
2892502 -0.00840574 0 2000 57 1e-05 1e-06 1e-08 5 5000 0
2990002 0.082019 286 0 4735 1e-05 1e-06 1e-08 5 5000 0
3620001 0.0149394 600 0 3665 1e-05 1e-06 1e-08 5 5000 0
3747501 -0.0191481 1 0 5000 1e-05 1e-06 1e-08 5 5000 0
4400002 0.0594414 2000 0 723 1e-05 1e-06 1e-08 5 5000 0
4482501 -0.0346148 0 2000 428 1e-05 1e-06 1e-08 5 5000 0
4722502 0.0649131 2000 0 1131 1e-05 1e-06 1e-08 5 5000 0
4812502 -0.00801606 199 0 4711 1e-05 1e-06 1e-08 5 5000 0
4812502 -0.0971254 0 7 4970 1e-05 1e-06 1e-08 5 5000 0
192501 0.0215138 0 2 5995 1e-05 1e-06 1e-08 5 6000 0
207502 -0.0495855 0 2000 101 1e-05 1e-06 1e-08 5 6000 0
567501 0.0414056 2000 0 3824 1e-05 1e-06 1e-08 5 6000 0
567501 0.00388103 11 0 5990 1e-05 1e-06 1e-08 5 6000 0
642501 -0.102004 0 1592 4937 1e-05 1e-06 1e-08 5 6000 0
1355002 0.0928155 2000 0 2566 1e-05 1e-06 1e-08 5 6000 0
1662501 0.0429891 552 0 4708 1e-05 1e-06 1e-08 5 6000 0
1737502 -0.0435595 0 1277 3501 1e-05 1e-06 1e-08 5 6000 0
2015001 0.0122709 0 1 5968 1e-05 1e-06 1e-08 5 6000 0
2037502 -0.10743 0 2000 458 1e-05 1e-06 1e-08 5 6000 0
2045001 -0.0175305 0 251 5482 1e-05 1e-06 1e-08 5 6000 0
2045002 0.0189491 2000 0 2672 1e-05 1e-06 1e-08 5 6000 0
2112501 0.0838109 2000 0 4346 1e-05 1e-06 1e-08 5 6000 0
2210001 -0.0381939 0 2000 905 1e-05 1e-06 1e-08 5 6000 0
2300002 -0.0657034 0 2000 1738 1e-05 1e-06 1e-08 5 6000 0
2352502 0.119781 2000 0 327 1e-05 1e-06 1e-08 5 6000 0
2892502 -0.00840574 0 2000 57 1e-05 1e-06 1e-08 5 6000 0
3020002 0.0014195 310 0 5225 1e-05 1e-06 1e-08 5 6000 0
3620001 0.0149394 1246 0 3665 1e-05 1e-06 1e-08 5 6000 0
4400002 0.0594414 2000 1 723 1e-05 1e-06 1e-08 5 6000 0
4482501 -0.0346148 0 1999 428 1e-05 1e-06 1e-08 5 6000 0
4662501 0.0693455 0 6 5933 1e-05 1e-06 1e-08 5 6000 0
4722502 0.0649131 2000 7 1131 1e-05 1e-06 1e-08 5 6000 0
4812502 -0.00801606 105 0 4711 1e-05 1e-06 1e-08 5 6000 0
140002 -0.00658586 0 12 6950 1e-05 1e-06 1e-08 5 7000 0
207502 -0.0495855 0 2000 101 1e-05 1e-06 1e-08 5 7000 0
552501 -0.0318771 5 0 6968 1e-05 1e-06 1e-08 5 7000 0
567501 0.0414056 2000 0 3824 1e-05 1e-06 1e-08 5 7000 0
642501 -0.102004 0 2000 4937 1e-05 1e-06 1e-08 5 7000 0
1355002 0.0928155 2000 0 2566 1e-05 1e-06 1e-08 5 7000 0
1662501 0.0429891 1397 0 4708 1e-05 1e-06 1e-08 5 7000 0
1737502 -0.0435595 0 1903 3501 1e-05 1e-06 1e-08 5 7000 0
2015002 0.00128983 3 0 6976 1e-05 1e-06 1e-08 5 7000 0
2037502 -0.10743 0 2000 458 1e-05 1e-06 1e-08 5 7000 0
2045002 0.0189491 2000 0 2672 1e-05 1e-06 1e-08 5 7000 0
2112501 0.0838109 2000 0 4346 1e-05 1e-06 1e-08 5 7000 0
2210001 -0.0381939 0 2000 905 1e-05 1e-06 1e-08 5 7000 0
2300002 -0.0657034 0 2000 1738 1e-05 1e-06 1e-08 5 7000 0
2330001 -0.058993 0 2 6999 1e-05 1e-06 1e-08 5 7000 0
2352502 0.119781 2000 0 327 1e-05 1e-06 1e-08 5 7000 0
2457502 -0.0254618 0 14 6711 1e-05 1e-06 1e-08 5 7000 0
2892502 -0.00840574 0 2000 57 1e-05 1e-06 1e-08 5 7000 0
3620001 0.0149394 1176 0 3665 1e-05 1e-06 1e-08 5 7000 0
4070002 -0.00149966 0 2 6990 1e-05 1e-06 1e-08 5 7000 0
4400002 0.0594414 2000 0 723 1e-05 1e-06 1e-08 5 7000 0
4482501 -0.0346148 0 2000 428 1e-05 1e-06 1e-08 5 7000 0
4482502 -0.0609289 0 1 6986 1e-05 1e-06 1e-08 5 7000 0
4722502 0.0649131 2000 0 1131 1e-05 1e-06 1e-08 5 7000 0
4812502 -0.00801606 630 0 4711 1e-05 1e-06 1e-08 5 7000 0
27501 -0.0952335 0 2 7999 1e-05 1e-06 1e-08 5 8000 0
207502 -0.0495855 0 2000 101 1e-05 1e-06 1e-08 5 8000 0
567501 0.0414056 2000 0 3824 1e-05 1e-06 1e-08 5 8000 0
642501 -0.102004 0 2000 4937 1e-05 1e-06 1e-08 5 8000 0
1355002 0.0928155 2000 0 2566 1e-05 1e-06 1e-08 5 8000 0
1632502 -0.0671919 0 678 7210 1e-05 1e-06 1e-08 5 8000 0
1662501 0.0429891 1930 0 4708 1e-05 1e-06 1e-08 5 8000 0
1737502 -0.0435595 0 2000 3501 1e-05 1e-06 1e-08 5 8000 0
2015002 0.0439083 13 0 7851 1e-05 1e-06 1e-08 5 8000 0
2030001 -0.0778018 0 2 7996 1e-05 1e-06 1e-08 5 8000 0
2037502 -0.10743 0 2000 458 1e-05 1e-06 1e-08 5 8000 0
2045002 0.0189491 2000 0 2672 1e-05 1e-06 1e-08 5 8000 0
2112501 0.0838109 2000 0 4346 1e-05 1e-06 1e-08 5 8000 0
2210001 -0.0381939 0 2000 905 1e-05 1e-06 1e-08 5 8000 0
2300002 -0.0657034 0 2000 1738 1e-05 1e-06 1e-08 5 8000 0
2352502 0.119781 2000 0 327 1e-05 1e-06 1e-08 5 8000 0
2892502 -0.00840574 0 2000 57 1e-05 1e-06 1e-08 5 8000 0
3620001 0.0149394 1997 0 3665 1e-05 1e-06 1e-08 5 8000 0
4070001 -0.113159 111 0 7634 1e-05 1e-06 1e-08 5 8000 0
4092501 -0.0718009 5 0 7989 1e-05 1e-06 1e-08 5 8000 0
4400002 0.0594414 2000 0 723 1e-05 1e-06 1e-08 5 8000 0
4482501 -0.0346148 0 2000 428 1e-05 1e-06 1e-08 5 8000 0
4722502 0.0649131 2000 0 1131 1e-05 1e-06 1e-08 5 8000 0
4812502 -0.00801606 2000 0 4711 1e-05 1e-06 1e-08 5 8000 0
20001 -0.0340062 0 469 8063 1e-05 1e-06 1e-08 5 9000 0
192501 -0.00557527 12 0 8922 1e-05 1e-06 1e-08 5 9000 0
207502 -0.0495855 0 2000 101 1e-05 1e-06 1e-08 5 9000 0
455001 0.0827982 0 7 8929 1e-05 1e-06 1e-08 5 9000 0
537502 -0.0355568 0 11 8926 1e-05 1e-06 1e-08 5 9000 0
567501 0.0414056 2000 0 3824 1e-05 1e-06 1e-08 5 9000 0
642501 -0.102004 0 2000 4937 1e-05 1e-06 1e-08 5 9000 0
800002 0.0145464 0 8 8952 1e-05 1e-06 1e-08 5 9000 0
1355002 0.0928155 2000 0 2566 1e-05 1e-06 1e-08 5 9000 0
1362501 -0.0124597 0 1 9000 1e-05 1e-06 1e-08 5 9000 0
1632502 -0.0671919 0 1542 7210 1e-05 1e-06 1e-08 5 9000 0
1662501 0.0429891 2000 0 4708 1e-05 1e-06 1e-08 5 9000 0
1737502 -0.0435595 0 2000 3501 1e-05 1e-06 1e-08 5 9000 0
1970001 0.0789873 0 31 8894 1e-05 1e-06 1e-08 5 9000 0
2037502 -0.10743 0 2000 458 1e-05 1e-06 1e-08 5 9000 0
2045002 -0.0235389 3 0 8987 1e-05 1e-06 1e-08 5 9000 0
2045002 0.0189491 2000 0 2672 1e-05 1e-06 1e-08 5 9000 0
2112501 0.0838109 2000 0 4346 1e-05 1e-06 1e-08 5 9000 0
2210001 -0.000106042 0 4 8782 1e-05 1e-06 1e-08 5 9000 0
2210001 -0.0381939 0 2000 905 1e-05 1e-06 1e-08 5 9000 0
2300002 -0.0657034 0 2000 1738 1e-05 1e-06 1e-08 5 9000 0
2330002 -0.0217831 44 0 8307 1e-05 1e-06 1e-08 5 9000 0
2352502 0.119781 2000 0 327 1e-05 1e-06 1e-08 5 9000 0
2412501 0.0412323 0 15 8899 1e-05 1e-06 1e-08 5 9000 0
2720002 -0.00121188 0 6 8993 1e-05 1e-06 1e-08 5 9000 0
2892502 -0.00840574 0 2000 57 1e-05 1e-06 1e-08 5 9000 0
3620001 0.0149394 2000 0 3665 1e-05 1e-06 1e-08 5 9000 0
3620002 0.0387608 0 14 8923 1e-05 1e-06 1e-08 5 9000 0
3882502 0.0131848 8 0 8979 1e-05 1e-06 1e-08 5 9000 0
4400002 0.0594414 2000 0 723 1e-05 1e-06 1e-08 5 9000 0
4482501 -0.0346148 0 2000 428 1e-05 1e-06 1e-08 5 9000 0
4722502 0.0649131 2000 0 1131 1e-05 1e-06 1e-08 5 9000 0
4812502 -0.00801606 2000 0 4711 1e-05 1e-06 1e-08 5 9000 0
20001 -0.0340062 0 819 8063 1e-05 1e-06 1e-08 5 10000 0
20002 -0.0584592 0 6 9995 1e-05 1e-06 1e-08 5 10000 0
207502 -0.0495855 0 2000 101 1e-05 1e-06 1e-08 5 10000 0
342502 0.0170432 0 4 9995 1e-05 1e-06 1e-08 5 10000 0
455002 0.0814609 2 0 9994 1e-05 1e-06 1e-08 5 10000 0
567501 0.0414056 2000 0 3824 1e-05 1e-06 1e-08 5 10000 0
642501 -0.102004 0 2000 4937 1e-05 1e-06 1e-08 5 10000 0
1355002 0.0928155 2000 0 2566 1e-05 1e-06 1e-08 5 10000 0
1632502 -0.0671919 0 1215 7210 1e-05 1e-06 1e-08 5 10000 0
1662501 0.0429891 2000 0 4708 1e-05 1e-06 1e-08 5 10000 0
1737502 -0.0435595 0 2000 3501 1e-05 1e-06 1e-08 5 10000 0
2037502 -0.10743 0 2000 458 1e-05 1e-06 1e-08 5 10000 0
2045002 0.0189491 2000 0 2672 1e-05 1e-06 1e-08 5 10000 0
2112501 0.0838109 2000 0 4346 1e-05 1e-06 1e-08 5 10000 0
2210001 -0.0381939 0 2000 905 1e-05 1e-06 1e-08 5 10000 0
2300001 -0.011958 0 2 9996 1e-05 1e-06 1e-08 5 10000 0
2300002 -0.0657034 0 2000 1738 1e-05 1e-06 1e-08 5 10000 0
2352502 0.119781 2000 0 327 1e-05 1e-06 1e-08 5 10000 0
2390001 -0.117789 174 0 9363 1e-05 1e-06 1e-08 5 10000 0
2892502 -0.00840574 0 2000 57 1e-05 1e-06 1e-08 5 10000 0
3620001 0.0149394 2000 0 3665 1e-05 1e-06 1e-08 5 10000 0
4400002 0.0594414 2000 0 723 1e-05 1e-06 1e-08 5 10000 0
4482501 -0.0346148 0 2000 428 1e-05 1e-06 1e-08 5 10000 0
4482501 0.0479135 21 0 9891 1e-05 1e-06 1e-08 5 10000 0
4722502 0.0649131 2000 0 1131 1e-05 1e-06 1e-08 5 10000 0
4812502 -0.00801606 2000 0 4711 1e-05 1e-06 1e-08 5 10000 0
20001 -0.0340062 0 865 8063 1e-05 1e-06 1e-08 5 11000 0
20002 0.0202573 0 2 10977 1e-05 1e-06 1e-08 5 11000 0
192501 -0.0326711 0 216 10151 1e-05 1e-06 1e-08 5 11000 0
207502 -0.0165551 0 15 10918 1e-05 1e-06 1e-08 5 11000 0
207502 -0.0495855 0 2000 101 1e-05 1e-06 1e-08 5 11000 0
567501 0.0414056 2000 0 3824 1e-05 1e-06 1e-08 5 11000 0
567501 0.0729649 1 0 11000 1e-05 1e-06 1e-08 5 11000 0
620001 0.097417 0 6 10982 1e-05 1e-06 1e-08 5 11000 0
642501 0.0107731 0 26 10708 1e-05 1e-06 1e-08 5 11000 0
642501 -0.102004 0 2000 4937 1e-05 1e-06 1e-08 5 11000 0
642502 0.0520484 2 0 10999 1e-05 1e-06 1e-08 5 11000 0
650002 -0.0315256 0 360 10548 1e-05 1e-06 1e-08 5 11000 0
1310002 -0.0247548 0 2 10997 1e-05 1e-06 1e-08 5 11000 0
1355002 0.0928155 2000 0 2566 1e-05 1e-06 1e-08 5 11000 0
1632502 -0.0671919 0 2000 7210 1e-05 1e-06 1e-08 5 11000 0
1662501 0.0429891 2000 0 4708 1e-05 1e-06 1e-08 5 11000 0
1677501 -0.0259135 3 0 10997 1e-05 1e-06 1e-08 5 11000 0
1737502 -0.0435595 0 2000 3501 1e-05 1e-06 1e-08 5 11000 0
2037502 -0.10743 0 2000 458 1e-05 1e-06 1e-08 5 11000 0
2045002 0.0189491 2000 0 2672 1e-05 1e-06 1e-08 5 11000 0
2112501 0.0838109 2000 0 4346 1e-05 1e-06 1e-08 5 11000 0
2210001 -0.0381939 0 2000 905 1e-05 1e-06 1e-08 5 11000 0
2300002 -0.0657034 0 2000 1738 1e-05 1e-06 1e-08 5 11000 0
2352502 0.119781 2000 0 327 1e-05 1e-06 1e-08 5 11000 0
2390001 -0.117789 73 0 9363 1e-05 1e-06 1e-08 5 11000 0
2457502 0.0704701 51 0 10958 1e-05 1e-06 1e-08 5 11000 0
2892502 -0.00840574 0 2000 57 1e-05 1e-06 1e-08 5 11000 0
3020002 -0.0428313 2 0 10999 1e-05 1e-06 1e-08 5 11000 0
3620001 0.0149394 2000 0 3665 1e-05 1e-06 1e-08 5 11000 0
3882502 0.0907965 1 0 11000 1e-05 1e-06 1e-08 5 11000 0
3882502 -0.0181533 0 2 10999 1e-05 1e-06 1e-08 5 11000 0
3897501 -0.0398526 20 0 10937 1e-05 1e-06 1e-08 5 11000 0
4400002 0.0594414 2000 0 723 1e-05 1e-06 1e-08 5 11000 0
4482501 -0.0346148 0 2000 428 1e-05 1e-06 1e-08 5 11000 0
4722502 0.0649131 2000 0 1131 1e-05 1e-06 1e-08 5 11000 0
4812502 -0.00801606 2000 0 4711 1e-05 1e-06 1e-08 5 11000 0
20001 -0.0340062 0 810 8063 1e-05 1e-06 1e-08 5 12000 0
207502 -0.0495855 0 2000 101 1e-05 1e-06 1e-08 5 12000 0
567501 0.0414056 2000 0 3824 1e-05 1e-06 1e-08 5 12000 0
642501 -0.102004 0 2000 4937 1e-05 1e-06 1e-08 5 12000 0
1355002 0.0928155 2000 0 2566 1e-05 1e-06 1e-08 5 12000 0
1467502 -0.0118332 65 0 11887 1e-05 1e-06 1e-08 5 12000 0
1632502 -0.0671919 0 2000 7210 1e-05 1e-06 1e-08 5 12000 0
1662501 0.0429891 2000 0 4708 1e-05 1e-06 1e-08 5 12000 0
1737502 -0.0435595 0 2000 3501 1e-05 1e-06 1e-08 5 12000 0
2037501 -0.00999767 128 0 11052 1e-05 1e-06 1e-08 5 12000 0
2037502 -0.10743 0 2000 458 1e-05 1e-06 1e-08 5 12000 0
2045002 0.0189491 2000 0 2672 1e-05 1e-06 1e-08 5 12000 0
2112501 0.0838109 2000 0 4346 1e-05 1e-06 1e-08 5 12000 0
2210001 -0.0381939 0 2000 905 1e-05 1e-06 1e-08 5 12000 0
2300002 -0.0657034 0 2000 1738 1e-05 1e-06 1e-08 5 12000 0
2352502 0.119781 2000 0 327 1e-05 1e-06 1e-08 5 12000 0
2495001 0.0474285 0 735 11334 1e-05 1e-06 1e-08 5 12000 0
2892502 -0.00840574 0 2000 57 1e-05 1e-06 1e-08 5 12000 0
3020001 0.073131 0 2 11999 1e-05 1e-06 1e-08 5 12000 0
3620001 0.0149394 2000 0 3665 1e-05 1e-06 1e-08 5 12000 0
4400002 0.0594414 2000 0 723 1e-05 1e-06 1e-08 5 12000 0
4482501 -0.0346148 0 2000 428 1e-05 1e-06 1e-08 5 12000 0
4722502 0.0649131 2000 0 1131 1e-05 1e-06 1e-08 5 12000 0
4812502 -0.00801606 2000 0 4711 1e-05 1e-06 1e-08 5 12000 0
4977501 0.0141082 3 0 11993 1e-05 1e-06 1e-08 5 12000 0
4977501 -0.0254667 0 256 11269 1e-05 1e-06 1e-08 5 12000 0
4977502 -0.0229895 0 44 11935 1e-05 1e-06 1e-08 5 12000 0
20001 -0.0340062 0 1557 8063 1e-05 1e-06 1e-08 5 13000 0
20001 0.0581669 11 0 12977 1e-05 1e-06 1e-08 5 13000 0
207502 -0.0495855 0 2000 101 1e-05 1e-06 1e-08 5 13000 0
567501 0.0414056 2000 0 3824 1e-05 1e-06 1e-08 5 13000 0
642501 -0.102004 0 2000 4937 1e-05 1e-06 1e-08 5 13000 0
747501 -0.0218724 9 0 12941 1e-05 1e-06 1e-08 5 13000 0
920001 0.0747104 0 80 12966 1e-05 1e-06 1e-08 5 13000 0
1355002 0.0928155 2000 0 2566 1e-05 1e-06 1e-08 5 13000 0
1467502 0.0723131 143 0 12142 1e-05 1e-06 1e-08 5 13000 0
1632502 -0.0671919 0 2000 7210 1e-05 1e-06 1e-08 5 13000 0
1662501 0.0429891 2000 0 4708 1e-05 1e-06 1e-08 5 13000 0
1737502 -0.0435595 0 2000 3501 1e-05 1e-06 1e-08 5 13000 0
2037502 -0.10743 0 2000 458 1e-05 1e-06 1e-08 5 13000 0
2045002 0.0189491 2000 0 2672 1e-05 1e-06 1e-08 5 13000 0
2112501 0.0838109 2000 0 4346 1e-05 1e-06 1e-08 5 13000 0
2150002 0.0236145 587 0 12092 1e-05 1e-06 1e-08 5 13000 0
2210001 -0.0381939 0 2000 905 1e-05 1e-06 1e-08 5 13000 0
2300002 -0.0657034 0 2000 1738 1e-05 1e-06 1e-08 5 13000 0
2352502 0.119781 2000 0 327 1e-05 1e-06 1e-08 5 13000 0
2457502 -0.000174181 42 0 12951 1e-05 1e-06 1e-08 5 13000 0
2495001 0.0474285 0 1473 11334 1e-05 1e-06 1e-08 5 13000 0
2892502 -0.00840574 0 2000 57 1e-05 1e-06 1e-08 5 13000 0
3020002 0.0141229 41 0 12930 1e-05 1e-06 1e-08 5 13000 0
3507502 0.0747396 0 223 12692 1e-05 1e-06 1e-08 5 13000 0
3620001 0.0149394 2000 0 3665 1e-05 1e-06 1e-08 5 13000 0
4160002 0.0678098 0 40 12915 1e-05 1e-06 1e-08 5 13000 0
4400002 0.0594414 2000 0 723 1e-05 1e-06 1e-08 5 13000 0
4482501 -0.0346148 0 2000 428 1e-05 1e-06 1e-08 5 13000 0
4722502 0.0649131 2000 0 1131 1e-05 1e-06 1e-08 5 13000 0
4812502 -0.00801606 2000 0 4711 1e-05 1e-06 1e-08 5 13000 0
4977501 -0.0254667 0 1663 11269 1e-05 1e-06 1e-08 5 13000 0
20001 -0.0340062 0 2000 8063 1e-05 1e-06 1e-08 5 14000 0
207502 -0.0495855 0 2000 101 1e-05 1e-06 1e-08 5 14000 0
567501 0.0414056 2000 0 3824 1e-05 1e-06 1e-08 5 14000 0
642501 0.0150569 0 45 13896 1e-05 1e-06 1e-08 5 14000 0
642501 -0.102004 0 2000 4937 1e-05 1e-06 1e-08 5 14000 0
920001 0.0747104 0 355 12966 1e-05 1e-06 1e-08 5 14000 0
1355002 0.0928155 2000 0 2566 1e-05 1e-06 1e-08 5 14000 0
1617502 0.0448285 0 102 13683 1e-05 1e-06 1e-08 5 14000 0
1632502 -0.0671919 0 2000 7210 1e-05 1e-06 1e-08 5 14000 0
1662501 0.0429891 2000 0 4708 1e-05 1e-06 1e-08 5 14000 0
1737502 -0.0435595 0 2000 3501 1e-05 1e-06 1e-08 5 14000 0
2037502 -0.10743 0 2000 458 1e-05 1e-06 1e-08 5 14000 0
2045002 0.0189491 2000 0 2672 1e-05 1e-06 1e-08 5 14000 0
2112501 0.0838109 2000 0 4346 1e-05 1e-06 1e-08 5 14000 0
2210001 -0.0381939 0 2000 905 1e-05 1e-06 1e-08 5 14000 0
2300002 -0.0442507 7 0 13939 1e-05 1e-06 1e-08 5 14000 0
2300002 -0.0657034 0 2000 1738 1e-05 1e-06 1e-08 5 14000 0
2352502 0.119781 2000 0 327 1e-05 1e-06 1e-08 5 14000 0
2495001 0.0474285 0 1455 11334 1e-05 1e-06 1e-08 5 14000 0
2892502 -0.00840574 0 1919 57 1e-05 1e-06 1e-08 5 14000 0
3132501 0.0770287 7 0 13995 1e-05 1e-06 1e-08 5 14000 0
3507502 0.0747396 0 616 12692 1e-05 1e-06 1e-08 5 14000 0
3620001 0.0149394 2000 77 3665 1e-05 1e-06 1e-08 5 14000 0
3882502 -0.00998601 3 0 13901 1e-05 1e-06 1e-08 5 14000 0
4070002 0.048709 1 0 14000 1e-05 1e-06 1e-08 5 14000 0
4092502 7.91963e-05 197 0 13381 1e-05 1e-06 1e-08 5 14000 0
4400002 0.0594414 2000 82 723 1e-05 1e-06 1e-08 5 14000 0
4482501 -0.0346148 0 1917 428 1e-05 1e-06 1e-08 5 14000 0
4482501 -0.0407373 66 83 13630 1e-05 1e-06 1e-08 5 14000 0
4722502 0.0649131 2000 0 1131 1e-05 1e-06 1e-08 5 14000 0
4812502 -0.00801606 2000 0 4711 1e-05 1e-06 1e-08 5 14000 0
4895002 0.0179582 21 0 13989 1e-05 1e-06 1e-08 5 14000 0
4977501 -0.0254667 0 2000 11269 1e-05 1e-06 1e-08 5 14000 0
20001 -0.0340062 0 2000 8063 1e-05 1e-06 1e-08 5 15000 0
207502 -0.0495855 0 2000 101 1e-05 1e-06 1e-08 5 15000 0
455001 0.0632581 2 0 14980 1e-05 1e-06 1e-08 5 15000 0
552501 0.034565 0 12 14833 1e-05 1e-06 1e-08 5 15000 0
567501 0.0414056 2000 0 3824 1e-05 1e-06 1e-08 5 15000 0
642501 -0.102004 0 2000 4937 1e-05 1e-06 1e-08 5 15000 0
920001 0.0747104 0 277 12966 1e-05 1e-06 1e-08 5 15000 0
