position select_coef p1_freq p2_freq fixed_since migr_rate mut_rate recomb_rate fitness_width output_gen rep
2015001 0.0572521 1433 0 2149 1e-05 1e-06 1e-06 25 3000 0
2112501 0.123839 868 0 1169 1e-05 1e-06 1e-06 25 3000 0
2112501 0.0174758 331 0 1858 1e-05 1e-06 1e-06 25 3000 0
2262502 0.0886007 4 0 2993 1e-05 1e-06 1e-06 25 3000 0
2412502 -0.0740394 13 0 2930 1e-05 1e-06 1e-06 25 3000 0
2457502 -0.0458907 3 0 2966 1e-05 1e-06 1e-06 25 3000 0
3507502 0.00862488 8 0 2982 1e-05 1e-06 1e-06 25 3000 0
3747501 0.0784052 1928 0 1324 1e-05 1e-06 1e-06 25 3000 0
3882501 0.00544012 10 0 2980 1e-05 1e-06 1e-06 25 3000 0
4812502 0.0418305 142 0 2668 1e-05 1e-06 1e-06 25 3000 0
170001 -0.0177299 1 0 4000 1e-05 1e-06 1e-06 25 4000 0
170001 0.00304493 0 291 1794 1e-05 1e-06 1e-06 25 4000 0
207502 -0.0297514 4 0 3996 1e-05 1e-06 1e-06 25 4000 0
567502 0.0123442 20 0 3159 1e-05 1e-06 1e-06 25 4000 0
1355002 -0.0059591 38 0 3934 1e-05 1e-06 1e-06 25 4000 0
1467502 -0.0237679 442 0 1972 1e-05 1e-06 1e-06 25 4000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 4000 0
2112501 0.123839 1968 0 1169 1e-05 1e-06 1e-06 25 4000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 4000 0
4092501 -0.065355 0 54 3931 1e-05 1e-06 1e-06 25 4000 0
4812502 0.0418305 1061 14 2668 1e-05 1e-06 1e-06 25 4000 0
4977502 -0.0135303 5 0 3993 1e-05 1e-06 1e-06 25 4000 0
140002 0.0641418 0 10 4985 1e-05 1e-06 1e-06 25 5000 0
800001 -0.110158 3 0 4995 1e-05 1e-06 1e-06 25 5000 0
1632502 -0.0367702 891 0 4473 1e-05 1e-06 1e-06 25 5000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 5000 0
2112501 0.123839 2000 0 1169 1e-05 1e-06 1e-06 25 5000 0
2390002 0.0463268 0 5 4993 1e-05 1e-06 1e-06 25 5000 0
3470001 -0.0600803 0 34 4885 1e-05 1e-06 1e-06 25 5000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 5000 0
4310002 -0.0673195 0 7 4995 1e-05 1e-06 1e-06 25 5000 0
4812502 0.0418305 1457 42 2668 1e-05 1e-06 1e-06 25 5000 0
140001 0.0549201 0 7 5979 1e-05 1e-06 1e-06 25 6000 0
170002 -0.011855 0 1 5784 1e-05 1e-06 1e-06 25 6000 0
387501 -0.059725 0 72 5935 1e-05 1e-06 1e-06 25 6000 0
1467502 0.0314648 12 0 5983 1e-05 1e-06 1e-06 25 6000 0
1632502 -0.0367702 1394 0 4473 1e-05 1e-06 1e-06 25 6000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 6000 0
2112501 0.123839 2000 33 1169 1e-05 1e-06 1e-06 25 6000 0
2150002 -0.0589188 0 1047 5538 1e-05 1e-06 1e-06 25 6000 0
2990001 0.0148597 2 0 5989 1e-05 1e-06 1e-06 25 6000 0
3747501 0.0784052 1869 0 1324 1e-05 1e-06 1e-06 25 6000 0
4617502 0.0578095 14 0 5974 1e-05 1e-06 1e-06 25 6000 0
4812501 -0.00875438 0 12 5962 1e-05 1e-06 1e-06 25 6000 0
4812502 0.0418305 2000 0 2668 1e-05 1e-06 1e-06 25 6000 0
1310001 -0.0271009 4 0 6997 1e-05 1e-06 1e-06 25 7000 0
1632502 -0.0367702 1257 0 4473 1e-05 1e-06 1e-06 25 7000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 7000 0
2030002 0.0442157 2 0 6974 1e-05 1e-06 1e-06 25 7000 0
2112501 0.123839 2000 0 1169 1e-05 1e-06 1e-06 25 7000 0
2150002 -0.0589188 0 1104 5538 1e-05 1e-06 1e-06 25 7000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 7000 0
4310001 -0.124641 488 0 6052 1e-05 1e-06 1e-06 25 7000 0
4812502 0.0418305 1818 0 2668 1e-05 1e-06 1e-06 25 7000 0
192501 0.0360974 0 152 7385 1e-05 1e-06 1e-06 25 8000 0
455002 -0.0169676 0 3 7990 1e-05 1e-06 1e-06 25 8000 0
455002 -0.0221501 12 0 7878 1e-05 1e-06 1e-06 25 8000 0
620001 0.0640275 6 0 7988 1e-05 1e-06 1e-06 25 8000 0
650002 0.0438689 16 0 7929 1e-05 1e-06 1e-06 25 8000 0
920002 -0.0443964 225 0 7434 1e-05 1e-06 1e-06 25 8000 0
1632502 -0.0367702 2000 0 4473 1e-05 1e-06 1e-06 25 8000 0
2015001 0.0572521 2000 7 2149 1e-05 1e-06 1e-06 25 8000 0
2112501 0.123839 2000 0 1169 1e-05 1e-06 1e-06 25 8000 0
2112501 -0.0234684 0 32 7692 1e-05 1e-06 1e-06 25 8000 0
2150002 -0.0589188 0 2000 5538 1e-05 1e-06 1e-06 25 8000 0
2330001 0.0047401 12 0 7943 1e-05 1e-06 1e-06 25 8000 0
3087502 0.0168203 0 5 7963 1e-05 1e-06 1e-06 25 8000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 8000 0
4122502 -0.0546916 4 0 7990 1e-05 1e-06 1e-06 25 8000 0
4160002 -0.0411525 0 533 7794 1e-05 1e-06 1e-06 25 8000 0
4310001 -0.124641 326 0 6052 1e-05 1e-06 1e-06 25 8000 0
4400002 -0.0477106 4 0 7984 1e-05 1e-06 1e-06 25 8000 0
4722501 -0.0448034 110 0 7899 1e-05 1e-06 1e-06 25 8000 0
4812502 0.0418305 2000 0 2668 1e-05 1e-06 1e-06 25 8000 0
207501 0.023065 2 0 8977 1e-05 1e-06 1e-06 25 9000 0
620001 -0.0160818 0 22 8990 1e-05 1e-06 1e-06 25 9000 0
920002 -0.0443964 500 0 7434 1e-05 1e-06 1e-06 25 9000 0
1632502 -0.0367702 1995 20 4473 1e-05 1e-06 1e-06 25 9000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 9000 0
2015001 0.0240856 267 0 8240 1e-05 1e-06 1e-06 25 9000 0
2112501 0.123839 2000 0 1169 1e-05 1e-06 1e-06 25 9000 0
2150002 -0.0589188 0 2000 5538 1e-05 1e-06 1e-06 25 9000 0
3087502 0.0266579 6 0 8993 1e-05 1e-06 1e-06 25 9000 0
3207502 -0.00903781 360 0 8478 1e-05 1e-06 1e-06 25 9000 0
3747501 0.0784052 1999 0 1324 1e-05 1e-06 1e-06 25 9000 0
4070002 -0.0248588 132 0 8699 1e-05 1e-06 1e-06 25 9000 0
4160002 -0.0411525 4 1501 7794 1e-05 1e-06 1e-06 25 9000 0
4722501 -0.0448034 3 0 7899 1e-05 1e-06 1e-06 25 9000 0
4812502 0.0418305 1990 0 2668 1e-05 1e-06 1e-06 25 9000 0
140002 -0.0266642 2 0 9997 1e-05 1e-06 1e-06 25 10000 0
552501 -0.00839839 0 90 9591 1e-05 1e-06 1e-06 25 10000 0
642501 -0.0607264 0 452 9363 1e-05 1e-06 1e-06 25 10000 0
920002 -0.0443964 874 0 7434 1e-05 1e-06 1e-06 25 10000 0
1632502 -0.0367702 2000 0 4473 1e-05 1e-06 1e-06 25 10000 0
1970002 -0.0539957 0 1 10000 1e-05 1e-06 1e-06 25 10000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 10000 0
2015001 0.0240856 712 0 8240 1e-05 1e-06 1e-06 25 10000 0
2037502 0.0511032 0 2 9999 1e-05 1e-06 1e-06 25 10000 0
2112501 0.123839 2000 0 1169 1e-05 1e-06 1e-06 25 10000 0
2150002 -0.0589188 0 2000 5538 1e-05 1e-06 1e-06 25 10000 0
2300002 -0.000194335 42 0 9933 1e-05 1e-06 1e-06 25 10000 0
3087502 0.110889 285 0 9807 1e-05 1e-06 1e-06 25 10000 0
3207502 -0.00903781 624 0 8478 1e-05 1e-06 1e-06 25 10000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 10000 0
3830002 0.0175505 2 0 9936 1e-05 1e-06 1e-06 25 10000 0
4160002 -0.0411525 195 1128 7794 1e-05 1e-06 1e-06 25 10000 0
4310001 0.00477908 27 0 9841 1e-05 1e-06 1e-06 25 10000 0
4812502 0.0418305 2000 0 2668 1e-05 1e-06 1e-06 25 10000 0
27501 -0.0787043 0 9 10931 1e-05 1e-06 1e-06 25 11000 0
552501 0.00285419 0 60 10821 1e-05 1e-06 1e-06 25 11000 0
642501 -0.0607264 4 1353 9363 1e-05 1e-06 1e-06 25 11000 0
1632502 -0.0367702 2000 24 4473 1e-05 1e-06 1e-06 25 11000 0
1970002 -0.0661315 0 3 10998 1e-05 1e-06 1e-06 25 11000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 11000 0
2015001 0.0240856 583 0 8240 1e-05 1e-06 1e-06 25 11000 0
2045002 0.00318151 7 0 10841 1e-05 1e-06 1e-06 25 11000 0
2112501 0.123839 2000 205 1169 1e-05 1e-06 1e-06 25 11000 0
2150002 -0.0589188 0 2000 5538 1e-05 1e-06 1e-06 25 11000 0
2307501 -0.050048 177 0 10713 1e-05 1e-06 1e-06 25 11000 0
2307502 -0.0580932 0 128 10758 1e-05 1e-06 1e-06 25 11000 0
2720002 -0.0295016 0 11 10976 1e-05 1e-06 1e-06 25 11000 0
3087502 0.110889 482 17 9807 1e-05 1e-06 1e-06 25 11000 0
3207502 -0.00903781 471 0 8478 1e-05 1e-06 1e-06 25 11000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 11000 0
3882502 -0.0195825 0 260 10796 1e-05 1e-06 1e-06 25 11000 0
4160002 -0.0411525 0 1770 7794 1e-05 1e-06 1e-06 25 11000 0
4812502 0.0418305 1995 0 2668 1e-05 1e-06 1e-06 25 11000 0
642501 -0.0607264 0 1449 9363 1e-05 1e-06 1e-06 25 12000 0
1632502 -0.0367702 2000 0 4473 1e-05 1e-06 1e-06 25 12000 0
2015001 0.0572521 1967 0 2149 1e-05 1e-06 1e-06 25 12000 0
2112501 0.123839 2000 0 1169 1e-05 1e-06 1e-06 25 12000 0
2150002 -0.0589188 0 2000 5538 1e-05 1e-06 1e-06 25 12000 0
2300002 -0.0150628 63 0 11931 1e-05 1e-06 1e-06 25 12000 0
2307501 -0.050048 407 0 10713 1e-05 1e-06 1e-06 25 12000 0
3020001 -0.0749928 11 0 11922 1e-05 1e-06 1e-06 25 12000 0
3087502 0.110889 2000 0 9807 1e-05 1e-06 1e-06 25 12000 0
3087502 -0.0175284 0 1 11998 1e-05 1e-06 1e-06 25 12000 0
3207502 -0.00903781 0 346 8478 1e-05 1e-06 1e-06 25 12000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 12000 0
4122502 -0.0257184 27 0 11976 1e-05 1e-06 1e-06 25 12000 0
4160001 0.0204772 58 0 11920 1e-05 1e-06 1e-06 25 12000 0
4160002 -0.0411525 51 2000 7794 1e-05 1e-06 1e-06 25 12000 0
4812502 0.0418305 2000 0 2668 1e-05 1e-06 1e-06 25 12000 0
20001 -0.0553614 37 0 12866 1e-05 1e-06 1e-06 25 13000 0
27502 -0.0705797 149 0 12688 1e-05 1e-06 1e-06 25 13000 0
642501 -0.0607264 0 2000 9363 1e-05 1e-06 1e-06 25 13000 0
1632502 -0.0367702 2000 0 4473 1e-05 1e-06 1e-06 25 13000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 13000 0
2037501 -0.0133516 0 5 12995 1e-05 1e-06 1e-06 25 13000 0
2112501 0.123839 2000 0 1169 1e-05 1e-06 1e-06 25 13000 0
2150002 -0.0589188 0 2000 5538 1e-05 1e-06 1e-06 25 13000 0
2307501 -0.050048 521 0 10713 1e-05 1e-06 1e-06 25 13000 0
2720001 0.00284868 8 0 12986 1e-05 1e-06 1e-06 25 13000 0
2990002 0.0682277 0 457 12481 1e-05 1e-06 1e-06 25 13000 0
3087502 0.110889 2000 0 9807 1e-05 1e-06 1e-06 25 13000 0
3207502 -0.00903781 0 167 8478 1e-05 1e-06 1e-06 25 13000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 13000 0
4122501 -0.0978931 0 22 12976 1e-05 1e-06 1e-06 25 13000 0
4160001 0.0204772 970 0 11920 1e-05 1e-06 1e-06 25 13000 0
4160002 -0.0411525 0 2000 7794 1e-05 1e-06 1e-06 25 13000 0
4812502 0.0418305 2000 0 2668 1e-05 1e-06 1e-06 25 13000 0
642501 -0.0607264 0 2000 9363 1e-05 1e-06 1e-06 25 14000 0
650001 -0.03217 1 0 14000 1e-05 1e-06 1e-06 25 14000 0
920001 -0.0318991 1 0 13999 1e-05 1e-06 1e-06 25 14000 0
1632502 -0.0367702 1996 0 4473 1e-05 1e-06 1e-06 25 14000 0
1662502 0.0696871 0 4 13870 1e-05 1e-06 1e-06 25 14000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 14000 0
2112501 0.123839 2000 0 1169 1e-05 1e-06 1e-06 25 14000 0
2150002 -0.0589188 0 2000 5538 1e-05 1e-06 1e-06 25 14000 0
2307501 -0.050048 212 0 10713 1e-05 1e-06 1e-06 25 14000 0
3005001 0.0219023 73 0 13826 1e-05 1e-06 1e-06 25 14000 0
3087502 0.0389322 260 0 13469 1e-05 1e-06 1e-06 25 14000 0
3087502 0.110889 1995 0 9807 1e-05 1e-06 1e-06 25 14000 0
3117501 -0.0629324 2 0 13876 1e-05 1e-06 1e-06 25 14000 0
3207502 -0.00903781 0 1005 8478 1e-05 1e-06 1e-06 25 14000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 14000 0
3747502 -0.00246226 388 0 13214 1e-05 1e-06 1e-06 25 14000 0
4070001 0.0511159 128 0 13741 1e-05 1e-06 1e-06 25 14000 0
4070001 0.0297168 145 0 13311 1e-05 1e-06 1e-06 25 14000 0
4160001 0.0204772 1842 0 11920 1e-05 1e-06 1e-06 25 14000 0
4160002 -0.0411525 0 2000 7794 1e-05 1e-06 1e-06 25 14000 0
4662502 0.0817052 0 10 13955 1e-05 1e-06 1e-06 25 14000 0
4812502 0.0418305 2000 0 2668 1e-05 1e-06 1e-06 25 14000 0
4895001 0.0812831 0 26 13643 1e-05 1e-06 1e-06 25 14000 0
132501 -0.046518 5 0 14992 1e-05 1e-06 1e-06 25 15000 0
387501 -0.0572499 0 482 14427 1e-05 1e-06 1e-06 25 15000 0
642501 -0.0607264 0 2000 9363 1e-05 1e-06 1e-06 25 15000 0
1632502 -0.0367702 2000 0 4473 1e-05 1e-06 1e-06 25 15000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 15000 0
2045001 -0.025415 40 0 14859 1e-05 1e-06 1e-06 25 15000 0
2112501 0.123839 1565 230 1169 1e-05 1e-06 1e-06 25 15000 0
2150002 -0.0589188 0 2000 5538 1e-05 1e-06 1e-06 25 15000 0
2352501 0.0844445 0 3 14990 1e-05 1e-06 1e-06 25 15000 0
3087502 0.110889 2000 0 9807 1e-05 1e-06 1e-06 25 15000 0
3087502 0.00654125 0 1 14999 1e-05 1e-06 1e-06 25 15000 0
3207502 -0.00903781 0 743 8478 1e-05 1e-06 1e-06 25 15000 0
3470001 -0.0447136 3 0 14982 1e-05 1e-06 1e-06 25 15000 0
3470001 0.00165658 108 0 14755 1e-05 1e-06 1e-06 25 15000 0
3507501 0.00899806 0 3 14940 1e-05 1e-06 1e-06 25 15000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 15000 0
3747502 -0.00246226 828 0 13214 1e-05 1e-06 1e-06 25 15000 0
4070001 0.0297168 96 0 13311 1e-05 1e-06 1e-06 25 15000 0
4160001 0.0204772 2000 0 11920 1e-05 1e-06 1e-06 25 15000 0
4160002 -0.0411525 0 2000 7794 1e-05 1e-06 1e-06 25 15000 0
4310001 -0.0134809 0 1 14999 1e-05 1e-06 1e-06 25 15000 0
4662502 0.0817052 0 158 13955 1e-05 1e-06 1e-06 25 15000 0
4812502 0.0418305 2000 0 2668 1e-05 1e-06 1e-06 25 15000 0
387501 -0.0572499 0 1409 14427 1e-05 1e-06 1e-06 25 16000 0
642501 -0.0607264 17 1990 9363 1e-05 1e-06 1e-06 25 16000 0
1362501 -0.00382433 13 0 15964 1e-05 1e-06 1e-06 25 16000 0
1632502 -0.0367702 2000 2 4473 1e-05 1e-06 1e-06 25 16000 0
2015001 0.0572521 2000 2 2149 1e-05 1e-06 1e-06 25 16000 0
2045001 0.0179893 3 0 15977 1e-05 1e-06 1e-06 25 16000 0
2112501 0.123839 1897 1 1169 1e-05 1e-06 1e-06 25 16000 0
2150002 -0.0589188 0 1998 5538 1e-05 1e-06 1e-06 25 16000 0
2720002 -0.0336302 7 0 15983 1e-05 1e-06 1e-06 25 16000 0
3087501 -0.0914209 0 8 15987 1e-05 1e-06 1e-06 25 16000 0
3087502 0.110889 2000 75 9807 1e-05 1e-06 1e-06 25 16000 0
3117501 -0.0660733 0 20 15980 1e-05 1e-06 1e-06 25 16000 0
3207502 -0.00903781 0 701 8478 1e-05 1e-06 1e-06 25 16000 0
3470001 0.00165658 94 0 14755 1e-05 1e-06 1e-06 25 16000 0
3747501 0.0784052 1986 2 1324 1e-05 1e-06 1e-06 25 16000 0
3747502 -0.00246226 525 1 13214 1e-05 1e-06 1e-06 25 16000 0
3882502 0.0386064 0 15 15956 1e-05 1e-06 1e-06 25 16000 0
4160001 0.0204772 2000 2 11920 1e-05 1e-06 1e-06 25 16000 0
4160002 -0.0411525 0 1998 7794 1e-05 1e-06 1e-06 25 16000 0
4812502 0.0418305 1624 2 2668 1e-05 1e-06 1e-06 25 16000 0
140002 -0.00992401 146 0 16495 1e-05 1e-06 1e-06 25 17000 0
170001 -0.0423099 0 547 16576 1e-05 1e-06 1e-06 25 17000 0
387501 -0.0572499 0 1852 14427 1e-05 1e-06 1e-06 25 17000 0
642501 -0.0607264 0 2000 9363 1e-05 1e-06 1e-06 25 17000 0
1632502 -0.0367702 2000 0 4473 1e-05 1e-06 1e-06 25 17000 0
1677502 0.0207599 107 0 16868 1e-05 1e-06 1e-06 25 17000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 17000 0
2030001 0.0372956 0 1 17000 1e-05 1e-06 1e-06 25 17000 0
2037501 0.0332772 14 0 16863 1e-05 1e-06 1e-06 25 17000 0
2112501 0.123839 2000 0 1169 1e-05 1e-06 1e-06 25 17000 0
2112502 -0.0118847 66 0 16693 1e-05 1e-06 1e-06 25 17000 0
2150002 -0.0589188 0 2000 5538 1e-05 1e-06 1e-06 25 17000 0
3087502 0.110889 2000 0 9807 1e-05 1e-06 1e-06 25 17000 0
3207502 -0.00903781 0 662 8478 1e-05 1e-06 1e-06 25 17000 0
3620001 -0.00350724 3 0 16998 1e-05 1e-06 1e-06 25 17000 0
3620001 0.0231472 0 6 16970 1e-05 1e-06 1e-06 25 17000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 17000 0
4160001 0.0204772 2000 0 11920 1e-05 1e-06 1e-06 25 17000 0
4160002 -0.0411525 0 2000 7794 1e-05 1e-06 1e-06 25 17000 0
4482502 -0.0916353 220 0 16692 1e-05 1e-06 1e-06 25 17000 0
4812502 0.0418305 1561 0 2668 1e-05 1e-06 1e-06 25 17000 0
170001 -0.0423099 0 912 16576 1e-05 1e-06 1e-06 25 18000 0
387501 -0.0572499 0 2000 14427 1e-05 1e-06 1e-06 25 18000 0
642501 -0.0607264 0 2000 9363 1e-05 1e-06 1e-06 25 18000 0
1467502 -0.0536317 14 0 17974 1e-05 1e-06 1e-06 25 18000 0
1632502 -0.0367702 2000 841 4473 1e-05 1e-06 1e-06 25 18000 0
1677502 0.0207599 401 0 16868 1e-05 1e-06 1e-06 25 18000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 18000 0
2112501 0.123839 2000 0 1169 1e-05 1e-06 1e-06 25 18000 0
2150002 -0.0589188 0 2000 5538 1e-05 1e-06 1e-06 25 18000 0
2150002 -0.0230375 10 0 17990 1e-05 1e-06 1e-06 25 18000 0
3087502 0.110889 2000 0 9807 1e-05 1e-06 1e-06 25 18000 0
3207502 -0.00903781 0 380 8478 1e-05 1e-06 1e-06 25 18000 0
3207502 -0.0497666 12 0 17987 1e-05 1e-06 1e-06 25 18000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 18000 0
3987502 0.0133319 207 0 17755 1e-05 1e-06 1e-06 25 18000 0
4160001 0.0204772 2000 0 11920 1e-05 1e-06 1e-06 25 18000 0
4160002 -0.0411525 0 2000 7794 1e-05 1e-06 1e-06 25 18000 0
4400001 0.126687 47 0 17641 1e-05 1e-06 1e-06 25 18000 0
4482502 -0.0916353 225 0 16692 1e-05 1e-06 1e-06 25 18000 0
4812502 0.0418305 1639 0 2668 1e-05 1e-06 1e-06 25 18000 0
170001 -0.0423099 0 957 16576 1e-05 1e-06 1e-06 25 19000 0
207502 -0.0555249 1 0 19000 1e-05 1e-06 1e-06 25 19000 0
387501 -0.0572499 0 2000 14427 1e-05 1e-06 1e-06 25 19000 0
537502 -0.0957346 0 341 18437 1e-05 1e-06 1e-06 25 19000 0
642501 -0.0607264 0 2000 9363 1e-05 1e-06 1e-06 25 19000 0
1632502 -0.0367702 2000 117 4473 1e-05 1e-06 1e-06 25 19000 0
1677502 0.0207599 328 0 16868 1e-05 1e-06 1e-06 25 19000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 19000 0
2015001 -0.0116278 0 21 18970 1e-05 1e-06 1e-06 25 19000 0
2112501 0.123839 2000 0 1169 1e-05 1e-06 1e-06 25 19000 0
2150002 0.0783914 1 0 19000 1e-05 1e-06 1e-06 25 19000 0
2150002 -0.0589188 0 2000 5538 1e-05 1e-06 1e-06 25 19000 0
2990002 -0.018881 0 2 18995 1e-05 1e-06 1e-06 25 19000 0
3087502 0.110889 2000 29 9807 1e-05 1e-06 1e-06 25 19000 0
3207502 -0.00903781 0 234 8478 1e-05 1e-06 1e-06 25 19000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 19000 0
3987501 0.0274072 0 2 18995 1e-05 1e-06 1e-06 25 19000 0
3987502 0.0133319 103 0 17755 1e-05 1e-06 1e-06 25 19000 0
4160001 0.0204772 2000 0 11920 1e-05 1e-06 1e-06 25 19000 0
4160002 -0.0411525 0 2000 7794 1e-05 1e-06 1e-06 25 19000 0
4482502 -0.0916353 134 0 16692 1e-05 1e-06 1e-06 25 19000 0
4812502 0.0418305 2000 0 2668 1e-05 1e-06 1e-06 25 19000 0
4977502 -0.00728168 0 3 18998 1e-05 1e-06 1e-06 25 19000 0
140002 -0.0555554 52 0 19866 1e-05 1e-06 1e-06 25 20000 0
170001 -0.0423099 0 1693 16576 1e-05 1e-06 1e-06 25 20000 0
387501 -0.0572499 0 2000 14427 1e-05 1e-06 1e-06 25 20000 0
537502 -0.0957346 0 585 18437 1e-05 1e-06 1e-06 25 20000 0
552501 0.000156383 156 0 19869 1e-05 1e-06 1e-06 25 20000 0
642501 -0.0607264 508 2000 9363 1e-05 1e-06 1e-06 25 20000 0
650002 -0.0533959 74 0 19874 1e-05 1e-06 1e-06 25 20000 0
1632502 -0.0367702 2000 471 4473 1e-05 1e-06 1e-06 25 20000 0
2015001 0.0572521 2000 0 2149 1e-05 1e-06 1e-06 25 20000 0
2112501 0.123839 2000 6 1169 1e-05 1e-06 1e-06 25 20000 0
2150002 -0.0589188 0 1992 5538 1e-05 1e-06 1e-06 25 20000 0
3087502 0.110889 1944 9 9807 1e-05 1e-06 1e-06 25 20000 0
3207502 -0.00903781 0 229 8478 1e-05 1e-06 1e-06 25 20000 0
3710002 -0.0335192 0 45 19919 1e-05 1e-06 1e-06 25 20000 0
3747501 0.0784052 2000 0 1324 1e-05 1e-06 1e-06 25 20000 0
3987502 0.0133319 507 0 17755 1e-05 1e-06 1e-06 25 20000 0
4122501 -0.063883 0 19 19991 1e-05 1e-06 1e-06 25 20000 0
4160001 0.0204772 2000 9 11920 1e-05 1e-06 1e-06 25 20000 0
4160002 -0.0411525 0 1991 7794 1e-05 1e-06 1e-06 25 20000 0
4812501 -0.0309914 1 0 19997 1e-05 1e-06 1e-06 25 20000 0
4812502 0.0418305 2000 3 2668 1e-05 1e-06 1e-06 25 20000 0
4977502 -0.0473159 0 4 19996 1e-05 1e-06 1e-06 25 20000 0
170001 -0.0423099 0 2000 16576 1e-05 1e-06 1e-06 25 21000 0
387501 -0.0572499 3 2000 14427 1e-05 1e-06 1e-06 25 21000 0
455002 -0.0253779 0 1 20999 1e-05 1e-06 1e-06 25 21000 0
537502 -0.0957346 0 1806 18437 1e-05 1e-06 1e-06 25 21000 0
642501 -0.0607264 883 2000 9363 1e-05 1e-06 1e-06 25 21000 0
650001 -0.0647558 0 164 20611 1e-05 1e-06 1e-06 25 21000 0
